date,aqs_site_id,poc,daily_max_8_hour_co_concentration,units,daily_aqi_value,daily_obs_count,percent_complete,aqs_parameter_code,aqs_parameter_desc,cbsa_code,cbsa_name,state_code,state,county_code,county,site_latitude,site_longitude,site_location
1980-08-20,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-21,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-29,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-30,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-31,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-01,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-02,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-03,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-04,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-05,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-06,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-09,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-10,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-11,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-12,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-16,10890014,true,0.7,ppm,8,18,75.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-19,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-20,10890014,true,0.4,ppm,5,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-21,10890014,true,0.4,ppm,5,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-23,10890014,true,0.6,ppm,7,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-24,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-26,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-09-27,10890014,true,0.8,ppm,9,23,96.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-01,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-04,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-05,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-06,10890014,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-07,10890014,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-08,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-09,10890014,true,1.1,ppm,13,18,75.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-10,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-11,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-12,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-13,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-14,10890014,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-15,10890014,true,2.3,ppm,26,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-17,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-18,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-19,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-20,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-23,10890014,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-24,10890014,true,0.6,ppm,7,23,96.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-28,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-29,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-30,10890014,true,3.6,ppm,41,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-10-31,10890014,true,3.9,ppm,44,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-07,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-08,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-09,10890014,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-10,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-11,10890014,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-12,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-13,10890014,true,2.3,ppm,26,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-14,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-15,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-16,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-17,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-18,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-19,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-20,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-21,10890014,true,4.2,ppm,48,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-22,10890014,true,4.4,ppm,50,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-23,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-27,10890014,true,0.3,ppm,3,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-28,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-29,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-11-30,10890014,true,4.2,ppm,48,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-01,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-02,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-03,10890014,true,3.3,ppm,38,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-04,10890014,true,5.5,ppm,61,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-05,10890014,true,4.3,ppm,49,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-06,10890014,true,8.1,ppm,87,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-07,10890014,true,7.4,ppm,80,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-08,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-09,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-10,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-12,10890014,true,1.4,ppm,16,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-13,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-14,10890014,true,2.3,ppm,26,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-15,10890014,true,3.3,ppm,38,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-16,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-17,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-18,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-19,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-20,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-21,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-22,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-23,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-24,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-25,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-26,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-27,10890014,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-28,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-29,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-30,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-12-31,10890014,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
